,Highest_Certificate_shap,Saiz_HH_shap,Age_shap,Sex_shap,Strata_shap,Log_Inc_shap,Ethnic_Bumiputera_shap,Ethnic_Chinese_shap,Ethnic_Indian_shap,Ethnic_Others_shap,Region_Centre_shap,Region_East_shap,Region_Eastern Malaysia_shap,Region_North_shap,Region_South_shap
20,0.0209682387875329,0.0052898338369261,-0.0087331988540553,0.0003456342467216,0.0035199261346463,0.4152573483037724,-0.0043623668693894,-0.0119766089187146,1.0300772063057471e-06,0.0012595353948214,0.0120967649429922,0.0002824507366003,0.0170250708715427,0.0077106281545404,-0.0026952505675052
21,-0.0169427193111854,0.0658939615486326,0.0027580379033393,0.0009505864379905,0.0015772920609107,-0.3523135994421726,-0.0040240133166951,-0.0097253364835058,0.0001627246277348,0.0011643259215486,-0.0024844718668571,-0.000547698174332,0.009473960002114,-0.0259173496328952,-0.0070164589875104
22,-0.0206863250286054,-0.0604516522845623,-0.0139692750690882,-6.550369975966582e-05,0.0001297946480469,-0.7369464375369956,-0.0032193142735015,-0.0070512362046657,-0.0002058743332182,0.0018368126984527,-0.0013852438241464,-0.0039929192342252,-0.0380775465755254,0.0043943067220173,-0.0036437328032125
23,-0.0173673347280167,-0.087776241561891,-0.0154075034431957,0.0005273236710972,-0.0091533131409582,-0.3722180786670338,-0.0030865234811981,-0.0073824734801548,0.0001209514388747,0.0013419849923162,-0.0016345280179078,0.004247345484778,0.0223675835274104,0.0098391980281602,-0.0053114522075418
24,0.0034513416512956,-0.1048470219954263,-0.0073749000091838,0.0004102361962913,0.0046691149882894,-0.0885737245867486,-0.0041107253565959,-0.017870754813422,6.947931365516257e-05,0.0014558298833696,-0.0025527484222489,-0.0004080070480524,-0.0741339300027746,0.0056151873966934,-0.0031552349198726
25,-0.014632526540976,0.0183899387588428,0.0012192232429835,-7.612797542383339e-06,0.0029121762423733,-0.4139904118676338,0.004485621328641,-0.0093097696982523,7.152734491450013e-05,-0.0471258794654507,-0.0017882344899013,-0.0015373444179149,-0.0360699502558018,0.0040247383705426,-0.0047056310032131
26,-0.0239148850989036,0.0983072968443547,0.0097811001092309,0.0029269757545668,-0.0075041278458889,0.0577886129148948,0.0028625517070964,0.0588743088052858,0.0003951120772288,0.0028085266784722,-0.0015756616355628,-0.0003504368157858,-0.0231585381559717,0.0163552301743682,-0.0043871308241695
27,0.0137095760146368,-0.0671524384925235,0.0073101432412657,0.0005509605660087,0.0023429184988608,-0.3322653063029558,-0.0033367308877645,-0.0069159667072758,0.0002919166390399,0.0009737004060347,-0.0018679180998429,0.0002524735310988,0.0217476801553907,0.0127115822902522,0.0230989402657931
28,0.0012329383171492,-0.0994981576197508,0.0001977693373244,0.0003159812302906,0.0034092646253105,-0.3089259198442656,-0.0076986104931466,-0.0091952477752438,0.0001009830524423,0.0016716254144022,-0.002635035708099,0.0009697149098465,0.0214225451162158,0.0095528076799195,-0.0041142516616221
29,-0.0207000126855107,0.1038685902866374,0.0077350316654529,0.0012447222095867,-0.0117919659510346,0.1176069913448588,0.0006588017861932,-0.0152800397753086,-0.0037515801063964,0.0041056723575684,-0.0014878215538657,-0.0004458218142358,0.0138131988989601,0.0174981831589756,0.0394939620548336
30,0.0040237432184677,0.0612822641510252,0.0006442090638418,0.0004746863990863,0.0029063610541582,-0.2801162984247349,0.0074023110303606,-0.009323031139001,-0.0014910024925707,0.0037646544784033,-0.0023770558906399,-0.0015308863544991,0.0100322919877568,-0.0189229856884692,-0.0035241840851205
31,0.0232215581758162,-0.0812240795368453,0.0055044479766534,0.0004698569800753,-0.009460066041,-0.0406674869298041,0.0049076319182592,-0.0115934024923264,0.0001691522493499,-0.0309642660902765,-0.002574892278543,0.001124334052758,0.0340382607425071,0.0121431834316419,0.017917753166024
32,0.0002095521918424,-0.0647206707702736,0.0248723382955942,0.0005111507838535,-0.0092303385543251,-0.4611534606114033,0.0050107304009836,-0.0071801887306849,5.463462812168446e-05,-0.034151112209896,-0.0019402940022006,-0.000439096998292,-0.0416577121470314,0.003754383657316,-0.0046415922463208
33,-0.0045527678555874,0.0843615413695278,-0.0089942226865357,-0.0004001707152195,0.0086551201854298,0.7010630944845185,0.0076106511664432,0.0327657276545031,0.0001432525600032,0.0014651957280144,-0.003689394431168,-0.0003748184556333,-0.0534902470423616,0.0033119886486089,-0.0024686516661346
34,0.0018639077680554,0.0700666877698491,-0.00463294544415,-0.0006189662408652,0.0024140760741483,0.307628413283407,0.0154085404574667,0.0334552117112565,5.571811268919188e-05,0.00127754381182,-0.0015715193457855,0.0002288036070002,0.0129534114775281,0.0118643270142746,0.0423058251928786
35,-0.0244865445533808,-0.0869428856839861,-0.0003762529662946,0.0002884608502726,-0.0233665379288428,0.1058594317614527,-0.0043141907670023,-0.0131561922959653,-0.0002566907596783,0.0026126714939468,-0.0018010384350374,0.0046460472707518,0.0263747586565946,0.0274717457639601,-0.0036818828450345
36,0.0111058517224353,-0.0956328352838964,0.0071237219052424,0.0008467857967426,0.0029619279046675,-0.0955418852140052,-0.0035327164194018,-0.0125463094609975,7.726971266313638e-05,0.0014387663362962,-0.0022098739672936,-0.000485666916991,-0.0641093842799641,0.0063623250952803,-0.0032075915106571
37,0.0123571563575231,-0.1361481194169504,0.0045039973296279,-4.281655779375083e-05,0.0058122274418063,0.689210032403092,-0.0047561278121925,-0.0079835393338599,0.0002295941496964,0.0009782858344101,-0.0027150504138011,-1.6448573095361686e-05,-0.049085000995417,0.0031831688308459,-0.0025416457945145
38,0.0128385738971729,-0.0803563346982277,0.0117867284385798,0.000565775772894,0.0021827257047055,-0.1577338008122925,-0.00535471914368,-0.0117107057614364,-3.322470404398714e-05,0.0016273160660222,-0.0023278461852685,-0.0003747371723257,-0.0569713978899019,0.0043071260282221,-0.0061121875104308
39,0.0037670491816102,0.0379817337221264,0.0012015094904247,-0.0055994359183048,0.002598428933775,-0.0719301521757303,-0.0024962187096481,-0.0101572014526111,7.231772219200549e-05,0.0021049071788593,-0.0024405202437131,-0.0007820938536949,0.0117279324083222,-0.0251567556696766,-0.0041132602844174
40,-0.0119801360010986,0.088312556249322,0.006303656784502,-0.0006493267625324,0.0015343202015271,0.966986931302334,0.0134944112614138,0.0220738501040054,0.0001498999617066,0.0011466582634649,-0.0106753525718162,0.0001984675026083,0.02103393553311,0.0055911765588339,0.0153888687765525
41,0.0193963915995968,-0.0096568123302531,-0.00307230047764,-6.835347128595637e-05,0.0031411578288346,0.5594940463589511,-0.0042660659089675,-0.018223529737283,0.0001152074327521,0.0011162498546497,0.0084735185666105,0.0004923429022878,0.0220020771205642,0.0060977523900752,-0.0033081940914262
42,0.0002886523661788,0.013504709312599,0.0020568816801166,-0.0016754521262196,0.0030191439186737,-0.1720853689297369,0.003361969470575,-0.0072979897715311,2.20594479671097e-05,-0.0571767272890223,0.0245112988487266,0.0001164847545607,0.0152749434760065,0.0053559076781325,-0.0107151436773277
43,0.0026821443934667,-0.0581454122671601,0.0418524805962513,8.083111950053498e-06,0.0028967984965999,-0.3414936592724115,-0.0027274785928729,-0.0073457994781047,0.0001697205244972,0.0015806297146929,-0.0019070716791398,-0.0022034759413755,-0.0388445185858425,0.0056146750771371,-0.0031195917139234
44,0.0007488536524756,-0.0774959389951628,-0.0046116285045176,-0.0002142861000057,0.0042611082720389,0.1706743755456712,-0.0038236652589326,-0.0145845512469022,-0.0002461087353403,0.0024008978634877,-0.0023596499624036,-0.0011893620700967,-0.0733127242789863,0.0044456490005961,-0.0033443291136589
45,0.0164470949801011,-0.1005006596340369,0.0103724603631752,0.0005107909507088,0.0036163256455834,0.3953488988505509,-0.0049049031091869,-0.0134621306466495,5.124494669810821e-05,0.0010548130305115,-0.0039440747347016,-0.0001420314992314,-0.0760988238662158,0.0041007311191574,-0.0027130726924443
46,0.0290834458751695,0.0340153920365383,-0.0025931676523727,-0.0051883609164712,0.0024919519483182,-0.068688292897023,0.0026687507814146,-0.0100753026879327,-0.0012027158520161,0.0021634106849714,-0.002424343697849,-0.0004441956145196,0.0113058208963182,-0.0263025756913824,-0.0042160794625297
47,-0.0171736454761583,0.0065246307276954,0.0048624453286752,2.5467687082822663e-05,0.0036719869607976,-0.2112888260757943,-0.0030686092742092,-0.0070338701586907,0.0001607952876201,0.0077815845331095,0.0152634577512047,-0.000703364060761,0.0137369940849797,0.0112577562860219,-0.0070953461341155
48,-0.0075043421023746,0.0367297268304021,0.0008720733452356,0.001767538111101,0.0032942176624467,-0.1519976657351925,-0.0034629340619231,-0.0111086317541109,6.25944541502309e-05,0.0037597379044434,-0.003376113528617,-0.0005432452182587,0.0126036303537798,-0.0158032682862998,-0.0138408115241881
49,-0.0146734619191744,-0.0219342683680963,0.0046874168758337,0.0001321566114058,0.0042399162362403,0.266833329529489,-0.0108660653600806,-0.0204494735719083,4.780034219274063e-05,0.0011843820397378,-0.002825872979339,-0.0005356470181639,-0.0875066589989829,0.0057822081866708,-0.0045077939978657
50,-0.0053050529637116,0.0506046388480095,-0.0026970604360206,0.0004699758643027,0.0034677307968973,-0.2748037642177925,0.0084740489843436,0.0318290518092133,0.0001870849885173,0.0058370696452143,-0.0019495606596592,-0.0011058920657963,-0.0270413095973008,0.0046484246172862,-0.0042428989143574
51,0.0114625991212141,0.0261056927339284,0.0054759626265012,0.0002102515495548,0.0051963430163276,0.1472513510171129,0.0066041172402479,0.0359714216938901,-0.0001366121912477,0.0040383819126515,0.0094138936086562,-0.0001753953979931,0.0164434577711007,0.007261669061742,-0.003428438232132
52,-0.0142481616315708,0.0555609530764945,-0.0008053570934371,-0.0003742068334985,-0.0078152328532949,-0.2103442978210006,0.0033519986650428,-0.0099072201696827,5.988406279154841e-05,-0.0690691331715061,-0.0033516121817355,-0.0006377904699242,-0.0281059102853093,0.0054561944430132,-0.0127127624097071
53,-0.0071894302584883,-0.076868790066459,-0.0007123587081394,0.0006863070769975,0.0058325678334682,0.4194104360293611,-0.0032995047627604,-0.0090527896712253,0.0002155275167835,0.0010194474741124,0.0152953251686666,0.0017035207054691,0.0265350626260125,0.0069210806810411,-0.0025520219535591
54,-0.0092611206632486,-0.0654750126249775,0.0254152195629327,0.000440205450686,-0.0115029353253494,-0.331035927551833,-0.0029385009674535,-0.0069644673326033,0.0001767120755414,0.0010128068167595,-0.0022239042125773,0.0057716599969653,0.0169101361100244,0.017984047162149,-0.0063780862946865
55,-0.0132791869971098,0.0230059333269932,-0.0036109465983982,-0.0006246450493123,-0.0107397943811885,-0.5967373131488753,-0.0026531917995193,-0.0075830589309952,0.0002990943823298,0.0017995121742066,-0.0010534842222665,-0.0017607418018703,0.0117012719973204,0.011367914104535,0.0142870715183611
56,-0.017590659492258,-0.0707397120222956,0.0162307193219152,0.000483847073619,0.0022708268322853,-0.4446158877515744,-0.0023952606642608,-0.007197200829472,7.09109460556094e-06,0.0021967050792862,-0.0020199394005159,-0.0003766280150019,-0.0335781295687685,0.0041109288804158,-0.0047083796655907
57,0.0109654139297908,0.0154572437288234,-0.0011870007716217,7.53719009792531e-05,0.0027135177171529,-0.2318340965723025,-0.0039567257252874,-0.0088083926426616,0.0001314252125492,0.0061730076845209,-0.0023315070493277,-0.0011794210617958,0.013507394320462,-0.0151839478050184,-0.0059698045499158
58,3.617839262665074e-05,-0.0516865581149747,0.0172227920973269,0.0004686832183805,0.0031337262395057,-0.4782077377375047,0.0054749616559259,-0.0055964305627988,-0.000787373646839,0.0015479257994035,0.0140171721472979,-0.0002972317347635,0.0203902730706679,0.0063163141838103,-0.0037863425818774
59,-0.0001959410173963,0.0190569217010281,0.0056092641401663,-0.0013782481523249,0.0013325876818879,0.0324866654095529,-0.0037177658590605,-0.0261131867480838,3.071419042657167e-05,0.0029781066442471,-0.0033204056307999,-0.0009018156563774,-0.0489394002146608,0.0074158593390694,-0.0066244359380903
60,0.0102597021944264,0.0006909886067166,0.0021242045471794,-0.0002833789863123,0.0024105635020534,0.5303833402176619,0.0070723884339754,0.0284379591094307,8.284879108611837e-05,0.0011576650005217,0.0082909362714706,4.25637379810459e-05,0.0154507344315562,0.0054672254364425,-0.0031049088118329
61,0.0024455559786832,0.0828099109509601,-0.0011370986122244,-0.0009674839078455,0.0009212718854201,0.1675153790448928,-0.0036654437662467,-0.0259450265106672,0.0001146019339414,0.0033467699569402,-0.00307316780051,-0.0028374969937917,-0.0631603058502964,0.0061629429375621,-0.0088986138782396
62,0.000724265446219,-0.1205053220540081,-0.0137095700113662,0.0001924952859496,-0.0141022155985987,-0.3019433427132556,-0.0057193505175381,-0.0104244155973058,6.936554804879216e-05,0.0015581081211874,-0.0021145081703784,-0.0010335988001525,-0.060706345277434,0.0053599098168633,-0.0038397939648674
63,-0.010602968713636,0.0599368318515683,0.0032296649021444,0.0004952040495356,0.001268000616115,-0.3599104842799276,0.0053269339928857,0.0275543926448067,0.0003286530393702,0.001540585462029,-0.0015224654161493,0.0005332301356217,0.0103926740189333,0.0096549594904415,0.0352638416222923
64,0.0008041548744239,-0.0667393749547869,0.0106617707903743,0.0006876186339057,0.0031657125259416,-0.1248124310166744,-0.0023808966750702,-0.0058069635472115,-6.485574535296873e-05,0.0016919233720964,0.0153606885875422,0.0004510022216642,0.0266789678423113,0.0108323096051059,-0.0035654495658523
65,-0.0191477047292439,-0.0659795878828178,-0.0050983160562048,-0.0001796355568737,-0.0063821510325621,-0.714962887466785,-0.0027848816768493,-0.0069235131445359,-0.0001260946915106,0.0020928917173833,-0.0012951483266923,-0.00298754518086,-0.0353915857128926,0.0047735001641072,-0.0038792858195542
66,-0.0221237304747347,0.0929685535917377,0.0043352846509198,-0.0011171308346605,0.0041761367759488,-0.2831747624575846,-0.0027271697171519,-0.0087270945786333,0.0001734680868123,0.0041544224272543,-0.0020898164250256,-0.0017451496377826,0.008755424459606,-0.0280871978721529,-0.00529715043203
67,0.0112923979042647,-0.0626139834715501,0.0124376271078837,-0.0020643716528629,-0.0099412021929928,-0.1583362356195927,0.0151865721576487,-0.0118778466771997,-3.2288400258077726e-05,-0.0283743595547937,-0.0022769496241097,-0.000308678211329,-0.0598779272917891,0.0038526491043796,-0.0060403439576935
68,-0.0320629294948909,0.0748565427612213,-0.0058548924816831,-0.0010940923851731,0.0030720324307558,0.273566683301394,0.0067217787729867,-0.0143765206999623,-0.0014070777156367,0.001443123225505,-0.0037502685774505,0.0017359037757994,0.017146491870212,0.0181179903816254,-0.0116563790928311
69,-0.0172687984022388,0.0574407798779938,0.0081470770501389,0.0019133053990092,0.004197535784489,-0.1804499795776628,0.0062117051724699,0.0356733638946442,0.0001642313569067,0.0038050934492459,-0.0020780040340667,-0.0003458968592275,0.0084121292147684,-0.0131203670411111,-0.0112899898626549
70,0.0160940127548483,0.0868530830927409,-0.0021925611112427,0.0072971746216379,-0.0094240165693501,0.9630845552502092,-0.0138738006308398,-0.0112171676542791,9.304772125020464e-05,0.0012517493206905,-0.0102057976099427,-0.0003532742875953,-0.0496536580157208,0.004120192666276,-0.0031938100253466
71,0.0129353030027893,0.0640658540830589,0.0001609592560192,-0.0014083991371799,0.0017178151321569,0.9368434286237084,-0.0138996884784976,-0.00906300065797,0.0001859189723219,0.0011635306792059,0.0227183656054486,0.0001961998957266,0.023487182178238,0.0056573741879415,-0.002586092640434
72,0.0008897537745781,-0.0666325799887084,0.0042425918985027,0.0005540796140725,0.0028669737615935,-0.1317688852277137,0.004824455145867,-0.0062166269540719,0.0004510404381019,0.0017355478066914,0.0126285015008071,0.0004500257092129,0.0246099383303859,0.0102532595629018,-0.005038806874924
73,0.003864619734104,-0.0868207908361491,-0.0064290404130364,-0.0012102510580194,0.0046681871282998,0.104863812065389,-0.0044913455683854,-0.0187031485331101,-4.8587547119277e-05,0.0029246834255667,-0.0020812923696321,-0.0017754705203528,-0.0642534184128089,0.0084473923681691,-0.0034997684804347
74,-0.0011677364296818,0.0590912850414831,-0.0040173329077269,-0.0003022567486644,0.0027975320451633,0.5611296865038752,0.0083306185167664,-0.0182859685110073,-0.0014606695898065,0.0012857107898811,0.0083229056777625,-0.0003163344279733,0.019821301273639,0.008062539320275,-0.0040707178188892
75,0.019182087761889,-0.0096258335777138,-0.0077746613042181,0.0002182236966783,0.0019444870526655,0.0312687606046269,-0.0028954579322857,-0.0089534400260616,-0.0004430073642394,0.0030361133882478,0.016045233216073,0.0004610225280247,0.0262487064608118,0.0190354777400837,-0.003057553021086
76,-0.0195877238468951,-0.0569793107858793,0.0002242185274985,-0.0001718762671039,-0.0009950181968724,-0.6981228100108086,0.0052499037004926,-0.0073311312454619,-1.6015635155231045e-05,-0.028857968838701,-0.0013462046257258,-0.0037437007703126,-0.0363581243379165,0.0044453797268803,-0.0032105145153281
77,0.0003990838427074,0.0717313481833334,-0.0015900455625465,-0.0029387920120824,-0.0084536310928366,-0.0275835047802498,-0.0024611201296855,-0.0122478938189658,4.69513748591115e-05,0.0030424357113318,-0.0021505838769234,0.003590144960996,0.0178155397279231,0.0163598334315112,-0.0046241660932988
78,0.0086126972776649,-0.0328537915031896,0.0020702373627262,0.000249998441586,-0.041777882162795,0.6873636534881162,-0.0065534342743495,-0.009052367858528,3.926453860301562e-05,0.0011798724995079,-0.0020449741275488,-0.0128108146961053,0.0237645191967816,0.0044540428529241,-0.0026932738744864
79,0.0094475625772098,0.1604514235375988,-0.0035981457295333,0.0020224362835751,-0.0088813187682506,1.2535321022560697,-0.0281198545720106,-0.01265756885604,7.927008090857741e-05,0.001212466332107,-0.0056802291848891,-0.0004674884148596,-0.0454034741406889,0.0041363962341109,-0.0028600121976882
80,-0.0223768151793381,0.0254390547497656,0.0010078208441029,0.0003691423886433,0.0017819080785868,0.0164105724417071,-0.0034602083498051,-0.0151656903991752,-0.0001840485225369,0.0025576906729219,0.019366034737169,0.0011811081312914,0.0168855647671022,0.029890738579066,-0.0045358810512769
81,-0.0180174022544003,-0.0196051926334179,-0.0025899093222953,-0.0009916331206881,0.0016971473020128,0.0014750455296993,-0.0038348049284975,-0.0219455327387478,1.1037383466005427e-05,0.0026008163638453,-0.0035550436521983,-0.0010266772169105,-0.0754974713191596,0.0078305484020848,-0.0056539825229254
82,0.0141486213038983,0.0893411402496172,0.0024555023957174,-0.0008109075640046,-0.0193772408096581,0.5674364499911704,-0.0046397314703617,-0.0223452075587463,0.0001148096075802,0.0014132651102924,-0.0023666092128706,-0.0009230591720881,-0.066004913154675,0.0045579953816167,-0.0036564702747519
83,0.0257105592376449,-0.0093766696393985,-0.0018385278155017,-0.0003270766750792,0.0026450356350036,0.0119086184235187,-0.0029778898815948,-0.0150116501293073,-9.43807747454436e-05,0.0022872497424006,-0.003158824626877,-0.0009936524730657,0.0147852332593531,-0.0399703064215583,-0.0058782314164756
84,0.0022689895820963,-0.0075660659095328,0.0051149273761556,0.0015042758315401,0.0042126677921021,0.2976225707345605,0.0214975998843154,0.0595660696161783,0.000135421994928,0.0011685375783497,-0.0015338280051154,-0.0005127314698035,-0.0561816665313068,0.0049170529043066,-0.0057546412455161
85,0.0005880672557796,0.0843232877801306,0.0050155001562847,-0.0002429259027781,0.0037726699608807,0.5257775842345688,-0.0084519881614694,-0.0162986480504746,0.0001214591993834,0.0012092386059802,-0.0015060273218545,-0.0002512569373837,0.023347193930551,0.0077295730224779,0.0191127651805842
86,-0.0007150618466466,0.0366348079410928,-0.0002146728083419,0.0018869770507428,0.0011132290733143,-0.0352103442902132,-0.0029576702993898,-0.0123941115341032,5.420115846880953e-05,0.0025497450802597,-0.0018920711025191,0.0006438818265082,0.0192293308173081,0.0121576029025782,0.025856031956165
87,-0.0054645724377284,-0.0141046477062521,-0.0001341017036457,-0.0046201211741321,0.005419075897649,0.4743133000848453,-0.0038407210541794,-0.0163659677369026,5.7295239296313294e-05,0.0010499272035121,-0.0031806900019011,-1.5094651230807446e-05,0.018595588923649,-0.0188867784412822,-0.0038252987894642
88,-0.0200226840292231,0.0813380696347478,0.0024399765290538,0.0013559346514281,0.0017704713997986,0.0032160208298993,-0.0023832468328981,-0.0185248875238194,0.0002353342100909,0.0028270892223856,-0.0025837263560906,9.067387576193898e-05,0.0135852915883491,0.0291826500451443,-0.0044484497448858
89,0.0016791143154106,0.03230788291673,-0.0033469280498431,0.0014917027108989,0.0022004504266845,-0.3403173614976994,-0.0044974077040339,-0.0094948690166755,0.0001656824334825,0.0012575825475152,-0.002665275250989,-0.001749560370793,0.0102813792232104,-0.0298732780211539,-0.0054902363568689
90,0.0027772932400709,-0.0733899845844117,0.0079931493319495,0.0004048778790285,0.0023920978502704,-0.0827965952381686,0.0053772073631932,0.0273056886528993,0.0001397453463146,0.0016189184844321,-0.0012175928349864,0.000578302839277,0.0208614291565015,0.0092650436004704,0.0154750677574444
91,-0.0312732178858917,-0.1195045331986333,-0.0141654356761685,0.0002752136258569,0.0018675643230955,-0.1857234141202281,-0.005568659711921,-0.013492595137309,-2.945399100105414e-05,0.0015695119312447,-0.0021558587431608,-0.0005368127709621,-0.0729309394896691,0.0046878463135202,-0.0059011213667644
92,0.0150103223405641,0.1162354805263832,-0.0146340063185218,-0.0003787889250986,0.0097571630771463,0.7127727697836949,-0.0043982388869472,-0.0115717282778833,9.910924566946377e-05,0.0015072043744109,-0.0047605562559642,-0.0005308676974529,-0.0551374239589432,0.0034656377946222,-0.0024025148938466
93,-0.0126620425771989,0.0794733296802366,0.0016878684989913,0.0006667347581237,-0.0066427413004509,-0.5796018526950422,-0.0026398056239596,-0.0092514640826288,0.0001454816901957,0.0018758216788858,-0.0013076482441258,-0.001593788479583,-0.019695867091269,0.0081450835264841,-0.0032040860412763
